score,text
1,역시 분노의질주는 내 기대를 져버리지 않음
1,"1도 지루하지 않었고,빈 디젤과 존 시나와 같이 마지막에친해진 것 같아서 좋았다"
1,역시 혹시 돔 과거어린시절 역할하신 배우이름아시는 분있을까요ㅜㅜ
1,역시 분노의 질주 시리즈는 다음편도 기대되게 하는 그런 영화네요!! 액션좋아하는 분들 강추! 팬이면 당연히 봐야됩니다ㅎㅎ
1,시간가는줄 모르고 본 영화
1,그냥 진짜 최고의 영화입니다 진짜 그냥 최고요 다들 그냥 보러가세요 진짜 제발요
1,스케일이 어마하네요 이제 우주까지 ㅋㅋㅋㅋ 재밌게 잘봤습니다
1,자주나오는 액션씬과 카체이스신 대단하고 후반부스케일과 액션 대박임  오랜만에나온  대작임
1,엄청난 스케일에 긴장감을 늦출 수 없었음. 스케일만으로도 볼 만 한 영화. 영화관 대형화면으로 보니 더 실감남.
1,역쉬 최고입니다!!!
1,하다하다 이젠 우주까지 가네 ㅋㅋㅋ
1,역시는 역시 여름에는 분노의질주
1,뻔한스토리지만 분노의질주는 액션보러가는 맛이죠 ㅎㅎ
1,엄청난 스케일과 액션...기대를 뛰어 넘네요!!
1,역시 분노의 질주 명불허전!!☆☆☆ 극장에서 빵빵한 영상이랑 소리로 보세요ㅠㅠㅠ
1,"포브스 선정 ""학교 땡땡이 치고 보기 좋은 영화 1위"""
1,"개연성,스토리,감정선 등등은 개판이지만 영상미는 최고 남자가 좋아하는 모든 요소를 때려박은 영화 특히 마지막 gtr35는 크으~"
1,영화 관련 빈디젤 인터뷰 - 기자 : 9번째 시리즈가 나와서 더 보여줄게 없지 않나요? 빈디젤 : 기대하지 못한 것들을 보여줄겁니다. 기자 : 그럼 기대하지 못한 것들을 기대하면 되겠네요?  빈 : (웃으며) Rig...
1,"퀄리티 끝장남.. 배우, 연기, 스토리, 배경음악까지 그냥 금상첨화... 시간 가는줄도 모르고 2시간 그냥 순삭. 재미, 감동 다 있으니까 주저하지말고 보러가세요"
1,과연 우주에서 우연히 사람을 만날 확률이 몇 퍼센트나 될까? ㅋㅋㅋㅋ
1,미쳤네요. 무조건 4D로 보세요.
1,오랜만에 봐서 그런가 더 재밌고 통쾌하고
1,개봉하자마자 보고왔어요.. 홉스앤쇼 보다 훨 재밌네요.. 뭐 현실감이 없다느니 하는데 분노의질주는 자동차액션 보는맛에 보는거죠.. 참고로 쿠키영상있습니다
1,진짜 뻥안치고 개꿀잼!!!
1,대박 재밌네요 추천합니다
1,역시 분노의 질주! 제가 제일 좋아하는 영화 시리즈인데 이번꺼 정말 미쳤어요ㅋㅋㅋㅋ 진짜 다음 10편 빨리 나와주세요~
1,클레멘타인을 능가하는 영화 감동 가족애 무조건 가족영화입니다 강추!!
1,"진짜 어떻게 사랑하지 않을 수가 있을까,,, 캐릭터 하나하나 다 너무 사랑스럽고 마지막에 진짜 눈물 좔좔 무조건 또 본다ㅠㅠㅠㅠ 사랑해요 저스틴 린"
1,"말이 필요없는 액션, 무한하다. 한계가 과연 있을까?"
1,"정말 지긋지긋한 일상에서 벗어나 후쾌함,통쾌함을 느끼게 해주는 소중한 영화에요 물론 과하다 느껴지는 내용도 있지만, 다 상관없이 너무 행복했어요 우정과 가족 사랑을 주제로 처음보다 안정적인 삶을 중시하는 스토리 속에..."
1,전작 왠만하면 다 보고 가세요 다 보고 가면 진짜 감동적입니다 액션은 말 할것도 없이 최고구요 오랜만에 한이 돌아와서 좋았습니다~~ 폴워커가 그립네요ㅠㅠ 마지막 쿠키 영상에 나오는 제이슨 스타뎀 방갑네요~~ 올해 본...
1,시리즈 팬이면 바로 달려가세요!! xD
1,그냥 보세요 지립니다.
1,이게 가능하다고?의 연속. 천하무적. 가족. 그리고 한!! 전 너무 좋았습니다 ??
1,역대급 꼭 극장 가서 봐야함 또 보고싶다
1,See You Again Brian
1,솔직히 자석이 다했다 인정?
1,4D로 보면 15000원 짜리 안마받는 행복을 느낄수 있다 꼭 4D로 시청하도록!
1,진짜 오랜만에 이렇게 시원한 영화 감상했습니다
1,너무 재밌어요....특히 노래 ㄹㅈㄷ 다들 보실 준비 하세요~~
1,진짜 분노의질주 시리즈중 레전드였다...모두가 예상하지 못한 새로운 신기술...특히 후반부에 강력자석으로 차량들이랑 트럭까지 전복시키는거랑 일반차량에 로켓을달고 우주에가는건 레전드였다... 난 이걸보면서 제이콥에게 ...
1,역시분노의질주  분노의질주는 극장가서봐야함
1,감동 액션의 반복인데 정말 장난아니게 재밌다
1,마지막 장면에서 울컥했다...ㅠㅠ
1,긴말안하고 극장에서 즐기는 롤로코스터... 최고다 그냥
1,"일단 경쾌하고 시원합니다. 스케일도 크고, 재미적인 요소도 많아요"
1,크 시원한 자동차액션은 이만한게 없네요
1,액션 쩐다쩔어~!! 이거 극장에서 안보면 후회한다~!!^^
1,왜 한발도 안맞냐고ㅋㅋㅋ
1,꼭 보세요 !!! 역시 분노의 질주..!
1,영화관에서 제대로 즐길만한 영화 탄생! 20년간 단 한번도 실망시키지 않는 믿고 즐기는 분노의 질주 시리즈 이번엔 초초 역대급 영화! 스트레스를 단 한번에 시원하게 풀어줄 블록버스터 영화!
1,재밌네요 오늘 조조로보고옴
1,기존작을 좋아했다면 정말 감동할 요소가 가득함..보고싶은 사람들이 가득 나와 너무나 행복했음
1,믿고 보는 분노의 질주><
1,잉잉랑잉잉잉ㅇ잉잉힝잉잉
1,10편에 제이슨 스타뎀이 나오길..
1,"자석, 우주, 형제애♡"
1,그냥액션맛 조마간 어벤져스 합류 할것같음
1,오 다음편은 빡빡이 형 간만에 나오는건가?
1,말해머해 ??? 코로나땜에 영화관 안간지 2년분노의질주 개봉한다해서 위험을 무릎쓰고 보고왔다 ..!!!!핵존잼 폴워커 없어서 ...아쉽드라 ...ㅠㅠ
1,ㅗㅜㅑ 지린다 지려~~~~
1,마지막에 울콕했다오코너 보고싶어 ㅓ
1,??????????
1,영화를보고 코로나가 나았습니다..
1,3편 안 보신 분들은 보고 보시는 것을 추천합니다.
1,제이콥 덩치가 커서 소품 안부서지게 조심해서 연기하는거 같음ㅋ
1,지린다  봐라걍  팬티지참
1,대박 역시 할리우드 영화 자본력이 대단하네요 이번에 액션에 돈 진짜 많이 쓴듯 한장면 한장면 모두 신박  그 자체입니다
1,러닝타임내내 전혀 지루하지 않고 새로운 카액션까지 최고ㅠㅠ
1,역시는 역시다??ㅎㅎㅎ
1,굿굿굿 재밋어요~ 코로나풀리고 다시 편하게 영화볼수있었으면 좋겠네유
1,너무너무 재미있었어요  메가박스 MX관으로 이용했는데 제가 운전하는 것 같고 내용도 스토리도 연기도 완벽했어요 또 보고 싶어요
0,그냥 영화가 지루하네요...액션씬을 봐도 몰입이 안되고 그 특유의 짜릿함이 없습니다.이 돈으로 부모님하고 집에서 치킨이나 시켜드세요 비추천
1,완전 꿀잼이었
1,액션이 좋아서 볼거리 많고 차들 보는 재미도 있고 역시 분노의질주 시리즈는 추천입니다
1,역시 기대를 져버리지 않는 분노의 질주넘 재미 있게 봤어요
1,"전작을 하나도 안 봐 기대를 안 했는데도 충분히 즐기기 좋은 작품. 연출과 연기, 볼 것과 들을 것이 사로잡는다."
1,너무 신나고 재밌게 봤습니다!!
1,역시... 분노의 질주는 영화관에서 봐야지 재밌더라구요ㅠㅠㅠ 진짜 액션도 너무 멋있고 노래도 잘 맞는 걸로 깔았는데 스토리가 좀 흔히 생각할 수 있는 전개..?로 갔던 것 같아서 그것만 조금 아쉽더라구요 그것만 빼면...
1,너무 재미있게 봤습니다.`~ 간혹 말이 안되는 액션이 나오지만 killing time 용으로 딱 입니다.
1,통쾌한 카액션과 빈 디젤의 묵직함은 언제나 봐도 즐겁습니다!
1,남다른 스케일
1,웃기고 재밌어요 액션 짱
1,믿고보는 분노의질주!! 볼거리 하나는 최고입니다 이런시기에 따분한 일상속 나를 두근두근하게 만드는 액션은 정말 굿!!
0,진짜 알바들 개극혐이네..내가 눈도 낮은편인데..인랑 염력x9999이상수준으로 수준이하 역대 최악이다..
0,"분노의 질주 리뷰우선 저는 이번주말에 보고 왔는데요아침에 너무 일찍 일어나고 10시영화를 본터라 꽤 심신이 피곤한 상태에서 보았습니다. 저는 태어나서 영화보면서 졸았던적이 딱 한번 있습니다. 바로 영화 ""신세..."
0,ㅋㅋㅋ 리뷰 솔직하게들 써라
1,쏘쏘
1,연출력이 지렸다~ 너무 재밌는 영화중 하나 ㅎ
0,"개연성없는 스토리, 절대죽지않는 주인공, 갑자기? 하는 장면들, 뜸금없는 존시나형의 악역이된 이유+갑분 화해, 억지로라도 죽은사람도 살려오는 조연. 꼭 봐라 나만 돈낭비하기 싫다! 이번주 주말에 봣는데 영화봤다는 사..."
1,답답한 코로나를 한빙에 보내버리는 호쾌한 액션.. 정말 끝내줍니다.
1,스트레스 풀릴 만큼 재미있었어요ㅋㅋ
1,역쉬 기대를 저버리지 않네요...오래간만에 가족들과 즐거운 시간이였습니다.
1,뿌셔뿌셔! 액션신들 넘 매력적이에요~
0,역대 최악. 몇번이나 도중에 일어날뻔
0,지루함지루함지루함
1,분노의 질주 앞 시리즈 아예 안본사람이 봤는데도 너무 재미있게 잘 봤어요 ㅋㅋㅋㅋ 이해하기도 쉽고 ost도 굳굳
0,네이버 평점 알바였구나.. 왜 주변사람들 말을 안믿었을까 ㅠㅠ자동차로 우주까지 날라가는것도 모자라서 마블히어로가 된듯한 주인공등 ㄷㄷ이거 만든 감독.. 너무한거같다는;;
1,생각없이 보기좋은 영화
1,속이 확 뚫리네요~ 재밌게 봤습니다!
1,스트레스 풀리고 좋았다. 특히나 음악들이 너무 좋았다!!
1,시작하자마자 본론이다 집중해라 다날려버린다
1,재미져요 재미져!!!
1,와.. 역시는 역시다 보는 내내 감탄했어요
1,시간가는줄 모르고 봤습니다. 액션이 끝내줍니다^^
1,파란 스카이라인 봤으면 다본거다..
1,분노의 질주를 처음부터 강하게 시작한다!!!
1,재미나네요 액션좋아요 ㅋㅋ
1,크....쥑이네요 역시 믿고 봅니다
1,항상봐도 신선하고 다 뿌신다
1,보러갈까 고민한 시간이 아까움!!!! 무조건 봐야함
1,역대급 최고입니다!!
1,평점을 논하기가 어려운 영화
1,진짜ㅎㅎ레게노꿀잼ㅎㅎ
1,쉴틈없는 액션 짱~~~
1,유캔시미 가슴이 떠거워 진다
1,액션만큼은진짜최고다
1,영화관에서 봐야된다 이건
1,오랜만에 킬링타임용 영화 분노의 질주 너무 재미있게 봤습니다:) 제가 본 관에서 박수치며 웃으시는 분도 있을정도였습니다. 영화가 보고 싶은데 볼게 없으셨던 분들 진짜 보기 좋아욥!!!!  재미있게 볼 수 있는 영화 ...
1,한이 나올때 울컥하고 마지막 식사장면에 나오는 그의 차를 보고 통곡하고 쿠키영상에서 빵터졌닼ㅋ
1,역시 믿고 볼 수 있는 영화였어요다음 시리즈도 기대해봅니다~!
1,전개성은 부족한데 ㄹㅇ 뇌빼고 보면 명작임
1,통쾌하고스릴감이최고였다 영상미가퐁성했고 자동차액션연출은더의추종을불허함
1,스케일이 큰 영화는 극장에서~스트레스 해소가 되네요. ㅎ
1,이게 블록버스터 영화지.무조건 봐라.돈이 안 아깝다.
1,그냥 보고 즐기면 된다  아이맥스로 보는걸 추천
1,액션의 진수네요 꿀잼! 살짝 선넘은 씬도 있긴한데 역시 기대를 저버리지 않습니다.
1,이건  꼭 영화관에서 봐야함~ ~~자동차로 우주까지가다니!!!
1,점점 스케일이 커지구만~ 역시 잼있어요~!!!ㅎ
1,존 시나 팬으로써 분노의 질주 팀에 합류 해주면 땡큐지
1,역시 볼거리 많은 영화였네요 주인공들이 나이 들어가는 모습도 넘 멋있어요.
1,기대를 져버리지 않습니다 다음 시즌을 기대하게 하는 영화였네요ㅎ
1,역시 내 최애 판타지영화!!4D로 보니 더 스릴있음.빨리 다음편!!
1,진짜 믿고봐도 좋은 영화.절대 실망 안시킴.시리즈 전부다 쵝오.역쉬 분노의 질주 짱.출연자들 너무 익숙하고 친숙해서 좋아요.다 좋아요 전부다.너무 재밌어요.감동두 있어요
1,분노의질주빠였는데 역대급임
1,엔딩보는 순간 울컥... 최고다..
1,시리즈 모르고 걍 첨봤는데도 눈을 뗄수 없이 몰입되고 통쾌하고 재미있었어요 끝나고 집오는길에 운전하는데 나도 질주하고 싶어짐ㅎㅎ 뒤에 쿠키 영상 놓치지 마세요
1,액션이화려하고재밋어요ㅎㅎ
1,"살짝 뻔한..결말이였지만 이번 시즌도 재밋었어요~!별점하나 뺀건,,너무 갔다 싶은 부분이 있어서^^ㅋㅋㅋ 고거 빼면 더 나았을 듯"
1,마지막 반전ㄷㄷ합니다. 다 보고 나가세요
1,꿀잼  한이 한이...ㅅㅇㅇㄷ
1,아무생각없이 그저 느끼시면 됩니다
1,너어무재밌어용 또 보고싶어용다음 시리즈 기다릴게요
1,간만에 영화다운 영화를 본거같아요역시는 역시임!
1,카액션 만으로도 스트레스가 다 날아갑니다^^
1,점점 진화하는 분노의 질주! 화끈하고 재미있게 잘보았습니다!
1,오랜만에 스릴있고 역시 액션 굿이네요 ㅋㅋㅋ
1,팬들에게는 재밌게 느껴졌지만 처음 보는 사람들은 어떨까
1,스케일 장난아니네요 ㅎ 액션하며 볼거리가 굉장히 많아요 ㅎㅎ
1,너무 재밌었어요 짱이에요 역시 분노의 질주 최고!!!보는 내내 지루하지 않았어요~
1,분노의질주 시리즈 처음 보는데도 재밌게 봤네요 두시간 반 동안 시간 가는줄 모르고 빠져들었습니다
1,최고였습니다!!!연출이 기가 막혀용!!
1,스릴감 쩔고 재미있게 잘 봤습니다
1,엄청난 스케일과 중간중간 흥겨운 ost  기대안하고갔다가 빠져서 봤다
1,4dx로봐서 더 몰입감좋았고 역시나 기대를 저버리지않아 쿠키영상까지 집중해서 재밌게봤어요!한번더 4dx로 보려구요!
1,액션 개짜릿하다 돈으로쳐발라서찍은듯
1,영화내에서 브라이언 오코너(폴 워커)를 죽이지 않고 계속 이어가는게 너무 감동적이었어요
1,"몰입되서 시간 잘 가네요~오랜만에 영화보러 나왔는데, 재밌게 잘 봤어요~"
1,역시 시원한 자동차 액션!!!속이 시원합니다대사 속 철학적인 내용은 늘 과하다 생각하고 우리편은 다치지 않는 액션이지만 그게 매력인 것시리즈가 나올 때마다 꼭 봐야합니다
1,여전히 시원한 액션이 인상적이다ㅎㅎㅎ
1,분노의 질주는 실망을 시키지 않아요....너무 재밌게 잘봤습니다
1,"말도 안된다거나, 억지라는 말이있는데...이 영화는 그거 보려고 보는 겁니다...!!분노의 질주가 분노의 질주했다 ㅎㅎ강력 추천합니다"
0,퇴근하고봐서그런지 지루했어요 ㅜ
1,"동생과의 오해가 약간 어색한 연기로 흘러가지만, 그걸 압도하는 영상미는 2시간을 무색하게 해준다."
1,무조건 본다 나에겐너무나 소중한 영화 넘나 시원시원해요 액션이스토리도 좋구
